,energy,cTheta,phi,prob_b,spheri,pt2rel,multip,bqvjet,ptlrel,isb
267,43.5187,0.4369,-1.1041,0.0883,0.188,0.0432,0.4868,0.0865,-0.0003,1.0
268,55.8572,0.3875,2.3318,0.0581,0.1334,0.0705,0.2906,0.0246,-0.0003,0.0
269,47.8065,-0.3886,-0.9015,0.0233,0.1706,0.0747,0.4319,0.0355,0.1596,0.0
270,76.9085,-0.6819,-3.0279,0.0223,0.3465,0.5915,0.5384,0.0781,-0.0003,0.0
271,44.3549,0.7812,0.2277,0.002,0.2362,0.1974,0.5725,0.0316,-0.0003,0.0
272,50.3853,-0.2579,2.179,0.024,0.7632,0.1077,0.6391,0.0251,0.0626,0.0
273,45.1026,0.2236,-0.9599,0.0201,0.196,0.0427,0.3069,0.0086,-0.0003,0.0
274,50.6172,0.0749,1.7937,0.4345,0.5714,0.0295,0.2128,0.5158,-0.0003,0.0
275,50.2144,-0.0732,-1.3545,0.0025,0.6291,0.0586,0.597,0.1025,-0.0003,0.0
276,54.2,-0.6553,-2.1105,0.054,0.2219,0.0338,0.3764,0.0836,-0.0003,1.0
277,47.126,0.6532,0.9967,0.1457,0.2883,0.057,0.6935,0.1618,-0.0003,1.0
278,47.1931,0.1177,-0.029,0.078,0.2726,0.0297,0.4333,0.0795,-0.0003,0.0
279,45.4017,-0.1087,3.1268,0.0404,0.4299,0.0203,0.1751,0.0204,-0.0003,0.0
280,52.9702,-0.6595,0.6454,0.0606,0.6663,0.0851,0.4207,0.1765,-0.0003,1.0
281,40.2625,0.6663,-2.5116,0.1811,0.2843,0.033,0.5875,0.2049,-0.0003,1.0
282,37.9583,-0.3496,-1.919,0.3635,0.2043,0.0527,0.597,0.3225,0.2279,1.0
283,23.4073,0.4198,1.226,0.1127,0.5945,0.0136,0.2119,0.3334,0.1392,1.0
284,50.7362,0.4936,-2.2291,0.0147,0.2922,0.0897,0.2126,0.0329,-0.0003,0.0
285,45.2003,-0.514,0.9509,0.0092,0.1954,0.0397,0.1315,0.0224,-0.0003,0.0
286,52.5429,0.6132,0.2409,0.005,0.6859,0.0794,0.2951,0.0158,-0.0003,0.0
287,44.5228,-0.5856,-2.9158,0.0189,0.4816,0.0484,0.264,0.0091,-0.0003,0.0
288,48.4779,-0.3529,-0.5945,0.1161,0.4969,0.0478,0.3442,0.2015,-0.0003,1.0
289,46.7262,0.3396,2.5381,0.2132,0.339,0.0443,0.3475,0.2239,-0.0003,1.0
290,46.1006,0.5446,0.2008,0.0017,0.3089,0.0353,0.2616,0.0458,-0.0003,0.0
291,43.2105,-0.5377,-2.9392,0.0337,0.6638,0.0952,0.4434,0.0839,-0.0003,0.0
292,46.9062,-0.6988,2.1739,0.1612,0.2403,0.0526,0.5208,0.2263,-0.0003,1.0
293,39.3896,0.6794,-0.9583,0.3448,0.6285,0.0196,0.3182,0.6048,-0.0003,1.0
294,47.0771,-0.5091,-1.1288,0.0045,0.2258,0.0491,0.1734,0.0212,-0.0003,0.0
295,45.301,0.4739,1.9961,0.0071,0.2446,0.2519,0.3066,0.0877,-0.0003,0.0
296,42.3865,0.3979,-2.2304,0.0138,0.5669,0.0945,0.7131,0.0281,-0.0003,0.0
297,36.6796,-0.4309,0.9228,0.1766,0.544,0.0129,0.2318,-0.02,-0.0003,0.0
298,48.6915,0.6242,-0.8662,0.0057,0.512,0.0963,0.4728,0.082,-0.0003,0.0
299,41.8494,-0.6457,2.2324,0.0215,0.5933,0.0435,0.2236,0.0137,-0.0003,0.0
300,47.953,0.2021,-1.5678,0.0139,0.3625,0.1203,0.5178,0.0428,-0.0003,0.0
301,40.3296,-0.2277,1.583,0.0081,0.0679,0.0424,0.3614,0.0217,-0.0003,0.0
302,46.714,0.7055,2.9052,0.0877,0.3476,0.0297,0.391,0.0425,-0.0003,0.0
303,32.3125,-0.7111,-0.2253,0.0118,0.1159,0.0265,0.3364,0.0198,-0.0003,0.0
304,50.8034,-0.7164,0.6417,0.0167,0.4269,0.0987,0.5527,0.0139,-0.0003,0.0
305,44.7944,0.7295,-2.471,0.0395,0.2578,0.0873,0.2635,0.0425,-0.0003,0.0
306,46.5492,0.4875,2.8821,0.0246,0.5033,0.0187,0.3044,0.0526,-0.0003,0.0
307,44.4282,-0.4864,-0.2623,0.0717,0.3045,0.05,0.4842,0.0181,0.0549,0.0
308,47.6051,0.194,0.6927,0.0106,0.3147,0.0444,0.3891,0.0773,-0.0003,0.0
309,41.5106,-0.159,-2.4641,0.0653,0.3665,0.0695,0.3138,0.0289,-0.0003,0.0
310,46.0365,0.3955,3.066,0.0126,0.4327,0.1678,0.4797,0.2195,0.1373,1.0
311,45.7557,-0.3847,-0.0587,0.0,0.6797,0.0419,0.3057,0.2744,-0.0003,1.0
312,43.6957,0.6044,2.6765,0.5429,0.4273,0.051,0.3537,0.4205,-0.0003,1.0
313,41.0376,-0.6166,-0.4903,0.0803,0.4407,0.1061,0.5395,0.1596,-0.0003,1.0
314,44.9744,0.7303,-0.9634,0.0594,0.3466,0.0229,0.3949,0.0544,-0.0003,0.0
315,31.7418,-0.7143,2.1418,0.0116,0.2859,0.0285,0.2415,0.0218,-0.0003,0.0
316,54.4747,0.6512,0.3575,0.019,0.3821,0.1103,0.3342,0.1171,-0.0003,0.0
317,41.0498,-0.5611,-2.7948,0.0095,0.1019,0.0291,0.2697,0.0447,-0.0003,0.0
318,51.1818,-0.7355,-0.6029,0.0105,0.1306,0.0626,0.4244,0.0626,-0.0003,0.0
319,46.5278,0.7299,2.5707,0.0106,0.3699,0.0758,0.3479,0.0707,-0.0003,0.0
320,46.9398,0.4994,3.0491,0.0411,0.5459,0.0583,0.5207,0.0862,-0.0003,1.0
321,41.9593,-0.458,-0.1206,0.0,0.4576,0.0638,0.2682,0.1608,0.2188,1.0
322,44.2847,-0.5307,1.4386,0.0648,0.2685,0.0461,0.1322,0.1688,-0.0003,1.0
323,41.8585,0.5229,-1.6463,0.0824,0.4489,0.0361,0.5366,0.2167,-0.0003,1.0
324,42.6581,0.6953,-2.5609,0.0124,0.488,0.0377,0.6674,0.0563,-0.0003,1.0
325,23.6118,-0.721,0.5099,0.1634,0.4,0.0211,0.3169,0.3179,0.2977,1.0
326,46.3691,-0.1971,-0.3545,0.0353,0.2632,0.0339,0.2176,0.0724,-0.0003,0.0
327,45.8015,0.1856,2.792,0.0081,0.0631,0.0361,0.4367,0.0938,-0.0003,0.0
328,40.3754,0.3583,-0.3579,0.4001,0.3275,0.041,0.4967,0.4407,0.1061,1.0
329,29.8436,-0.3978,2.753,0.107,0.3471,0.0141,0.3442,0.0302,0.188,1.0
330,42.5299,-0.7192,-2.29,0.1852,0.3082,0.0828,0.4899,0.3509,-0.0003,1.0
331,30.7988,0.7412,0.874,0.3132,0.2326,0.0372,0.3898,0.2423,-0.0003,1.0
332,47.776,0.3435,2.816,0.024,0.3263,0.0563,0.216,0.0082,-0.0003,0.0
333,46.5644,-0.335,-0.3267,0.0068,0.324,0.0821,0.3913,0.0174,-0.0003,0.0
334,45.6703,0.5545,1.4345,0.0471,0.0985,0.0402,0.3496,0.1603,-0.0003,0.0
335,41.4374,-0.5403,-1.7161,0.0217,0.6882,0.0112,0.1794,0.0054,-0.0003,0.0
336,52.6131,-0.6668,-2.3589,0.0392,0.4812,0.0494,0.3793,0.0491,0.0493,0.0
337,44.9439,0.6683,0.7429,0.0136,0.2323,0.0305,0.2633,0.0197,-0.0003,0.0
338,44.9104,-0.6711,-0.9233,0.0974,0.534,0.1152,0.3512,0.0228,-0.0003,0.0
339,44.4068,0.6386,2.2492,0.0412,0.2328,0.0232,0.2201,0.029,-0.0003,0.0
340,46.6285,0.2404,-3.1153,0.0206,0.0726,0.0149,0.3042,0.0552,-0.0003,0.0
341,43.772,-0.2144,0.0212,0.0138,0.1532,0.0428,0.221,0.0056,-0.0003,0.0
342,52.9335,-0.2001,-2.0361,0.1745,0.3168,0.0709,0.3787,0.3004,-0.0003,1.0
343,45.5421,0.2024,1.1202,0.3489,0.7012,0.0735,0.3499,0.1971,-0.0003,1.0
344,43.9826,0.2239,2.8516,0.0116,0.3614,0.0494,0.5296,0.0471,-0.0003,0.0
345,35.0469,-0.1846,-0.2914,0.0185,0.712,0.0089,0.3287,0.0048,0.168,0.0
346,46.5675,0.5593,3.0135,0.0232,0.4378,0.1549,0.4348,0.0131,0.2528,0.0
347,33.875,-0.5584,-0.1165,0.0407,0.2234,0.0062,0.0948,0.0126,-0.0003,0.0
348,48.4321,-0.6354,1.1738,0.0967,0.3306,0.0374,0.3874,0.0532,-0.0003,0.0
349,44.7089,0.6463,-1.9466,0.0276,0.2489,0.0224,0.0879,0.0027,-0.0003,0.0
350,44.6906,-0.772,0.7798,0.0761,0.4498,0.0463,0.4395,0.0738,-0.0003,0.0
351,41.4557,0.7532,-2.4003,0.0722,0.1133,0.0508,0.2242,0.0266,0.0907,0.0
352,48.8472,0.4494,-1.5684,0.0544,0.2032,0.0818,0.5583,0.0344,-0.0003,0.0
353,48.6671,-0.4506,1.5386,0.0167,0.3573,0.0134,0.1719,0.0139,-0.0003,0.0
354,46.8391,-0.0241,-2.9295,1.2217,0.7378,0.0318,0.3907,0.889,-0.0003,1.0
355,45.9785,0.055,0.198,0.3836,0.5645,0.0665,0.4363,0.5358,0.1952,1.0
356,44.184,-0.6801,-0.009,0.0009,0.3088,0.0273,0.2645,0.0889,-0.0003,0.0
357,41.1933,0.682,-3.1084,0.0007,0.0647,0.0349,0.1347,0.0722,0.3329,0.0
358,45.5116,0.2076,0.3803,0.0298,0.1707,0.0246,0.2187,0.0237,-0.0003,0.0
359,34.9035,-0.1768,-2.7573,0.1109,0.571,0.0641,0.235,0.0963,-0.0003,0.0
360,52.8206,-0.5052,-1.9603,0.0584,0.4649,0.0741,0.2526,0.0764,-0.0003,0.0
361,40.5646,0.5035,1.1602,0.095,0.5397,0.049,0.451,0.0948,-0.0003,0.0
362,45.2094,-0.6494,-1.2412,0.357,0.3485,0.1081,0.3944,0.3012,-0.0003,1.0
363,43.8453,0.6444,1.9207,0.1705,0.3813,0.0416,0.265,0.2745,-0.0003,1.0
364,45.5573,0.2108,2.8027,0.1281,0.7025,0.0258,0.8309,0.164,-0.0003,1.0
365,42.2675,-0.2225,-0.3455,0.6705,0.6163,0.0385,0.4906,0.5904,0.2175,1.0
366,52.015,0.4541,0.976,0.0125,0.2815,0.0577,0.4649,0.1004,-0.0003,0.0
367,42.2522,-0.4671,-2.1663,0.027,0.4662,0.0922,0.6245,0.0357,-0.0003,0.0
368,38.2727,0.1432,-0.6403,0.0073,0.111,0.0414,0.504,0.0794,-0.0003,0.0
369,34.9279,-0.1597,2.5363,0.0096,0.5331,0.0338,0.376,0.0189,-0.0003,0.0
370,36.527,0.0948,1.0233,0.0458,0.5338,0.0271,0.2785,0.0716,0.0988,1.0
371,36.1486,-0.1055,-2.173,0.5441,0.2175,0.1401,0.2793,0.3438,0.6437,1.0
372,51.4687,-0.8032,-0.6977,0.1293,0.2349,0.0512,0.3814,0.1433,-0.0003,1.0
373,38.6297,0.7893,2.5166,0.0125,0.2624,0.0542,0.4113,0.0507,0.0521,1.0
374,46.7262,0.6531,0.0415,0.0357,0.1491,0.0597,0.4344,0.0784,-0.0003,1.0
375,40.2441,-0.6174,-3.0769,0.1493,0.097,0.0701,0.1808,0.098,-0.0003,1.0
376,52.314,0.0503,-1.0486,0.0365,0.7063,0.0553,0.2532,0.0884,-0.0003,1.0
377,44.2512,-0.0306,2.0904,0.1517,0.3093,0.0878,0.2203,0.1292,0.2844,1.0
378,83.5676,-0.2958,-2.9707,0.0006,0.0306,0.0924,0.1509,0.0478,-0.0003,0.0
379,36.2432,0.2968,0.1583,0.0143,0.2227,0.0626,0.3721,0.0809,-0.0003,0.0
380,49.0761,-0.5025,1.7495,0.0022,0.4895,0.0207,0.2574,0.0694,-0.0003,0.0
381,46.7109,0.5068,-1.4364,0.0363,0.1272,0.0357,0.1303,0.0078,-0.0003,0.0
382,50.6874,-0.4849,3.0654,0.0344,0.5004,0.024,0.3403,0.0801,-0.0003,0.0
383,44.5289,0.4348,-0.0911,0.0736,0.1175,0.0222,0.264,0.1014,-0.0003,0.0
384,54.0291,-0.4117,-1.5722,0.0111,0.1763,0.0229,0.293,0.0135,-0.0003,0.0
385,51.4717,0.4065,1.5485,0.0992,0.2599,0.0233,0.2966,0.1512,-0.0003,0.0
386,50.1503,0.7474,-1.8406,0.0211,0.1976,0.0639,0.5545,0.027,-0.0003,0.0
387,44.6662,-0.7625,1.3032,0.0601,0.2528,0.0249,0.4835,0.1402,-0.0003,0.0
388,39.8871,-0.0239,-2.5919,0.428,0.212,0.0611,0.7249,0.7656,0.3602,1.0
389,35.1202,-0.0182,0.5648,0.0481,0.5635,0.0138,0.4693,0.0403,0.1221,1.0
390,50.135,-0.7752,-1.4243,0.0005,0.3455,0.0205,0.0853,0.0873,-0.0003,0.0
391,48.7495,0.728,1.7059,0.0091,0.2061,0.2758,0.5156,0.0539,-0.0003,0.0
392,49.6651,-0.2637,0.2336,0.0114,0.0649,0.0461,0.3848,0.0565,-0.0003,0.0
393,40.5493,0.2564,-2.8896,0.0974,0.2541,0.0232,0.1804,0.1281,-0.0003,0.0
394,50.9377,-0.6871,-0.3135,0.0349,0.6028,0.0116,0.2125,0.0972,-0.0003,0.0
395,48.2887,0.694,2.8265,0.0,0.0718,0.0273,0.2154,0.0406,-0.0003,0.0
396,51.4504,0.5931,0.793,0.0248,0.3147,0.0454,0.4238,0.041,-0.0003,0.0
397,48.1971,-0.6003,-2.3698,0.0846,0.0858,0.0243,0.3017,0.0322,-0.0003,0.0
398,49.5216,0.7005,1.4327,0.0164,0.0823,0.1745,0.4279,0.0455,-0.0003,0.0
399,44.1138,-0.7047,-1.6985,0.0211,0.1944,0.0162,0.5292,0.0052,0.0138,0.0
400,52.5002,-0.1391,1.667,0.0216,0.3717,0.1632,0.4216,0.074,-0.0003,0.0
401,43.0335,0.1756,-1.516,0.0013,0.2206,0.0137,0.4883,0.0258,-0.0003,0.0
402,43.1769,-0.4688,-1.4911,0.3166,0.7176,0.0257,0.4879,0.3987,-0.0003,1.0
403,41.6571,0.4487,1.6228,0.6478,0.273,0.0708,0.2687,0.3568,0.2902,1.0
404,44.0528,-0.1949,-2.315,0.0276,0.3023,0.018,0.3088,0.0738,-0.0003,0.0
405,41.7823,0.2019,0.8318,0.0158,0.6267,0.0442,0.5816,0.0275,-0.0003,0.0
406,50.9194,-0.1706,3.0123,0.0902,0.1138,0.0993,0.5099,0.0308,-0.0003,0.0
407,49.189,0.1549,-0.1387,0.011,0.3393,0.0243,0.5144,0.0152,-0.0003,0.0
408,48.5939,0.7353,2.3789,0.0695,0.7203,0.0373,0.43,0.1835,-0.0003,1.0
409,40.9094,-0.7405,-0.7374,0.0312,0.5184,0.0136,0.405,0.1328,-0.0003,1.0
410,51.6884,-0.4694,1.6386,0.0087,0.4547,0.1443,0.5079,0.0341,-0.0003,0.0
411,35.23,0.4792,-1.4623,0.0631,0.8021,0.0382,0.1407,0.0831,-0.0003,0.0
412,49.8909,0.5513,0.9698,0.0668,0.1823,0.0775,0.2563,0.2911,-0.0003,0.0
413,49.3202,-0.553,-2.2064,0.1989,0.2604,0.1194,0.2142,0.0928,0.4738,0.0
414,47.0527,-0.2714,-2.1617,0.0575,0.6682,0.0525,0.3902,0.0783,0.2768,0.0
415,43.7507,0.2559,0.9719,0.004,0.4833,0.0289,0.3536,0.0405,-0.0003,0.0
416,46.2043,0.0761,-2.3087,0.316,0.3764,0.0411,0.7407,0.4529,-0.0003,1.0
417,40.0793,-0.1038,0.8758,0.4829,0.4229,0.0655,0.362,0.3287,0.0889,1.0
418,47.0741,-0.5391,2.612,0.0491,0.7504,0.107,0.7371,0.0447,-0.0003,0.0
419,35.938,0.523,-0.5299,0.0784,0.4592,0.0223,0.2331,0.0185,-0.0003,0.0
420,48.2338,-0.2716,-0.4179,0.0132,0.2389,0.0271,0.3016,0.0518,-0.0003,0.0
421,47.718,0.2764,2.7333,0.0212,0.6397,0.1166,0.4753,0.0775,-0.0003,0.0
422,48.6152,0.2321,2.9595,0.0718,0.3215,0.0545,0.645,0.0817,-0.0003,1.0
423,38.5138,-0.2478,-0.2107,0.0,0.6127,0.0406,0.4117,0.1221,-0.0003,1.0
424,49.1005,0.1354,2.1307,0.0066,0.3564,0.0514,0.1287,0.0193,0.2029,0.0
425,48.7434,-0.1166,-1.0146,0.0324,0.337,0.2358,0.5156,0.0237,-0.0003,0.0
426,51.6701,0.7291,1.8581,0.0401,0.4548,0.02,0.254,0.0313,-0.0003,0.0
427,40.2106,-0.7112,-1.2689,0.0353,0.2961,0.0168,0.1808,0.0305,-0.0003,0.0
428,51.7556,0.3441,-2.9642,0.0599,0.5855,0.113,0.6347,0.4512,-0.0003,1.0
429,39.707,-0.3641,0.1899,0.3175,0.1276,0.0755,0.2268,0.3901,-0.0003,1.0
430,53.4066,0.0122,-1.0474,0.1571,0.3623,0.1508,0.4198,0.2133,-0.0003,0.0
431,47.5685,0.0177,2.1078,0.0102,0.6036,0.1012,0.5621,0.0665,0.1902,0.0
432,45.0019,0.1928,0.9187,0.0172,0.2985,0.0544,0.351,0.0423,-0.0003,0.0
433,44.3885,-0.1808,-2.21,0.0874,0.7896,0.0431,0.6164,0.1639,-0.0003,0.0
434,48.8411,0.2698,-0.8728,0.0116,0.2129,0.0745,0.3436,0.0107,-0.0003,0.0
435,47.0619,-0.3773,2.2515,0.0712,0.4994,0.0142,0.1734,0.0341,0.1181,0.0
436,46.2776,0.4429,1.2474,0.0771,0.2983,0.0309,0.3048,0.0351,-0.0003,0.0
437,44.1566,-0.4379,-1.8926,0.0284,0.1485,0.0353,0.2645,0.0162,-0.0003,0.0
438,44.6082,-0.4122,-2.6612,0.1756,0.5401,0.0272,0.2638,0.1627,-0.0003,1.0
439,40.9552,0.4013,0.4408,0.0089,0.1906,0.0677,0.4948,0.0325,-0.0003,1.0
440,48.4077,0.5631,-0.8605,0.0098,0.1627,0.0554,0.4735,0.0396,0.1324,0.0
441,42.4445,-0.5213,2.2724,0.0683,0.1766,0.111,0.4455,0.0407,-0.0003,0.0
442,46.4424,0.3399,0.9278,0.0625,0.6139,0.1899,0.4786,0.0631,-0.0003,0.0
443,44.0192,-0.3226,-2.1885,0.0196,0.6468,0.0476,0.1765,0.0237,-0.0003,0.0
444,55.0332,-0.5097,1.9199,0.0099,0.2573,0.0495,0.4583,0.0023,-0.0003,0.0
445,37.995,0.5066,-1.173,0.0006,0.6778,0.0665,0.3214,0.0941,-0.0003,0.0
446,47.9835,0.7344,1.6102,0.0117,0.3828,0.1936,0.7334,0.0681,-0.0003,0.0
447,41.4252,-0.7321,-1.5345,0.0121,0.361,0.022,0.2691,0.0126,0.0808,0.0
448,48.4535,0.3155,-3.0524,0.0619,0.677,0.0947,0.7316,0.3093,0.1931,0.0
449,46.6804,-0.2966,0.0844,0.0157,0.3548,0.0511,0.3476,0.0616,-0.0003,0.0
450,46.3478,0.717,0.4262,0.0735,0.7276,0.1425,0.6095,0.1558,-0.0003,0.0
451,42.0844,-0.6763,-2.7624,0.0122,0.1809,0.0559,0.2233,0.0003,-0.0003,0.0
452,53.7423,0.561,-2.7157,0.2794,0.6144,0.0939,0.3772,0.183,-0.0003,1.0
453,23.3677,-0.5294,0.3841,0.9607,0.362,0.0403,0.265,0.4229,0.3195,1.0
454,43.9612,0.0331,0.9427,0.0493,0.1328,0.0756,0.1766,0.0181,-0.0003,0.0
455,37.8454,-0.0668,-2.1777,0.2353,0.1695,0.0223,0.4596,0.2563,-0.0003,0.0
456,49.8817,0.6759,-0.2476,0.0183,0.7238,0.0394,0.3844,0.0351,-0.0003,0.0
457,49.5827,-0.6761,2.916,0.0023,0.086,0.0305,0.2567,0.0014,-0.0003,0.0
458,48.8655,0.7028,-2.9796,0.0137,0.1068,0.0258,0.2147,-0.0012,-0.0003,0.0
459,46.894,-0.6892,0.1524,0.0084,0.3671,0.0081,0.3472,0.0244,-0.0003,0.0
460,52.1828,-0.7014,0.6431,0.0416,0.0909,0.0984,0.3378,0.0378,-0.0003,0.0
461,48.9265,0.6895,-2.5293,0.0014,0.2576,0.1643,0.601,0.0776,-0.0003,0.0
462,58.2406,-0.7718,-2.8857,0.0205,0.5011,0.0174,0.2876,0.0266,-0.0003,0.0
463,34.3297,0.7761,0.2464,0.1684,0.2196,0.0293,0.2834,0.1894,-0.0003,0.0
464,44.3183,0.7363,-2.9946,0.042,0.2096,0.0923,0.4405,0.0732,-0.0003,0.0
465,43.1373,-0.7758,0.2111,0.007,0.5538,0.0907,0.488,0.0803,0.1637,0.0
466,45.0935,-0.7238,2.2041,0.0749,0.0909,0.0352,0.5262,0.2554,0.0521,0.0
467,36.6796,0.7283,-0.9151,0.0092,0.23,0.0731,0.51,0.0325,0.2481,0.0
468,51.3344,0.4885,0.3236,1.2901,0.7776,0.0522,0.5512,1.2664,-0.0003,1.0
469,49.3324,-0.4585,-2.7782,0.045,0.0766,0.0486,0.514,0.019,0.0306,1.0
470,79.3744,-0.2445,-2.4689,0.2314,0.0669,0.106,0.3818,0.0766,-0.0003,0.0
471,35.462,0.2603,0.6764,0.0,0.0158,0.003,0.0,-0.02,-0.0003,0.0
472,46.006,-0.6448,0.7725,0.0362,0.6159,0.0557,0.349,0.018,-0.0003,0.0
473,37.8912,0.6378,-2.3578,0.0188,0.7437,0.0743,0.3675,0.014,-0.0003,0.0
474,50.4341,0.5901,2.6155,0.0115,0.5274,0.0295,0.213,0.0688,-0.0003,0.0
475,45.4017,-0.5972,-0.5612,0.0534,0.0199,0.0211,0.0875,0.0075,-0.0003,0.0
476,45.7221,0.6811,-1.5322,0.1218,0.0924,0.0422,0.4369,0.0926,-0.0003,0.0
477,42.8534,-0.6707,1.5546,0.0384,0.2873,0.2328,0.6222,0.097,-0.0003,0.0
478,45.6855,0.4121,1.9759,0.0074,0.1148,0.017,0.2185,0.1547,-0.0003,0.0
479,44.7181,-0.4223,-1.1586,0.0339,0.4425,0.0889,0.3955,0.0869,-0.0003,0.0
480,47.5135,-0.7901,-2.9886,0.2025,0.4096,0.0592,0.4758,0.2153,-0.0003,1.0
481,42.3987,0.7882,0.1522,0.2499,0.7243,0.0414,0.312,0.3116,-0.0003,1.0
482,49.9489,0.5733,-0.3123,0.0347,0.2533,0.05,0.427,0.0269,-0.0003,0.0
483,46.5919,-0.6028,2.8526,0.0753,0.3637,0.0675,0.4782,0.0469,-0.0003,0.0
484,52.1065,0.2121,-3.0284,0.0554,0.3324,0.0979,0.2957,0.0345,-0.0003,0.0
485,43.3234,-0.2041,0.0639,0.0364,0.2425,0.0518,0.0886,-0.02,-0.0003,0.0
486,50.5196,-0.7147,2.3059,0.0051,0.5371,0.0945,0.5109,0.0202,0.1835,0.0
487,45.8717,0.6927,-0.7881,0.0188,0.1286,0.0275,0.3056,0.0486,-0.0003,0.0
488,45.4902,0.6465,-1.5963,0.0977,0.6226,0.0274,0.3937,0.1282,-0.0003,0.0
489,41.7578,-0.595,1.5442,0.1404,0.1746,0.0854,0.4475,0.0789,0.4136,0.0
490,51.6518,0.2806,0.1447,0.0334,0.4504,0.0939,0.5927,0.0716,-0.0003,0.0
491,39.2981,-0.2638,-3.0052,0.034,0.1785,0.0405,0.182,0.0195,-0.0003,0.0
492,47.6692,0.2686,1.654,0.0649,0.1626,0.0237,0.2593,0.0512,-0.0003,0.0
493,44.4892,-0.2947,-1.4683,0.1675,0.2211,0.1616,0.176,0.1339,0.1241,0.0
494,45.4994,-0.6304,0.981,0.0022,0.2046,0.0387,0.35,0.1168,-0.0003,0.0
495,37.5799,0.6228,-2.1956,0.0926,0.27,0.0719,0.3224,0.0401,-0.0003,0.0
496,42.6825,0.0044,-0.8172,0.6143,0.7795,0.0383,0.7118,0.7368,0.1432,1.0
497,35.0713,-0.0138,2.3177,0.3759,0.1972,0.0643,0.1408,0.3532,0.5659,1.0
498,47.4952,0.1256,0.5067,0.0819,0.3719,0.0407,0.5623,0.0267,-0.0003,0.0
499,42.0386,-0.0935,-2.6773,0.023,0.1787,0.0525,0.1787,0.0057,-0.0003,0.0
500,46.3813,0.3388,-1.9112,0.4201,0.727,0.0231,0.5223,0.6148,-0.0003,1.0
501,28.3024,-0.2853,1.2046,0.0833,0.0163,0.0204,0.2498,0.127,-0.0003,1.0
502,51.9936,-0.339,1.4048,0.0066,0.1876,0.0301,0.4227,0.0888,-0.0003,0.0
503,45.1881,0.3683,-1.7352,0.0001,0.3108,0.0363,0.2629,0.056,0.1454,0.0
504,53.0251,0.1524,-2.0997,0.0002,0.2712,0.0656,0.2944,0.0595,-0.0003,0.0
505,49.2836,-0.1521,1.0267,0.084,0.3737,0.045,0.4713,0.0223,-0.0003,0.0
506,47.6753,-0.6088,-2.5329,0.0088,0.4019,0.0634,0.605,0.0485,-0.0003,0.0
507,47.3518,0.5879,0.7141,0.0101,0.2068,0.0954,0.3463,0.0432,-0.0003,0.0
508,46.3813,-0.6936,0.9107,0.0001,0.1688,0.2225,0.1306,0.0651,-0.0003,0.0
509,38.8495,0.6883,-2.2201,0.005,0.5053,0.0586,0.5019,0.0247,-0.0003,0.0
510,51.0384,-0.3534,-0.4834,0.0096,0.2554,0.0248,0.2973,0.0139,0.0882,0.0
511,43.2715,0.3482,2.6806,0.0044,0.1339,0.0369,0.2217,0.0197,-0.0003,0.0
512,45.7465,-0.1777,2.9265,0.0425,0.6818,0.1154,0.6115,0.0443,-0.0003,1.0
513,35.6878,0.1818,-0.2011,0.0816,0.2393,0.0279,0.3737,0.267,-0.0003,1.0
514,48.3589,-0.5984,-1.3435,0.0446,0.1964,0.0746,0.5167,0.1201,-0.0003,0.0
515,45.0294,0.6138,1.8116,0.0098,0.5858,0.0603,0.307,0.0362,-0.0003,0.0
516,51.0933,-0.6586,0.627,0.0153,0.8125,0.1177,0.5095,0.0825,-0.0003,0.0
517,50.0862,0.6639,-2.4924,0.0442,0.5013,0.0274,0.128,0.0329,-0.0003,0.0
518,46.128,0.3502,-1.7552,0.0964,0.1218,0.021,0.2615,0.0585,-0.0003,0.0
519,38.2269,-0.3252,1.3674,0.0017,0.522,0.0359,0.1375,0.032,-0.0003,0.0
520,41.1231,-0.1599,-1.5452,0.0101,0.3244,0.0346,0.4943,0.0772,0.1244,0.0
521,33.228,0.1328,1.5661,0.0695,0.5399,0.0255,0.286,0.0463,0.218,0.0
522,48.4321,0.4626,-1.0136,0.0049,0.5573,0.0482,0.2152,0.0965,-0.0003,0.0
523,43.4272,-0.4576,2.1169,0.0843,0.0905,0.0782,0.4871,0.0218,-0.0003,0.0
524,50.7027,0.6495,1.8351,0.0096,0.3186,0.0576,0.2552,0.0379,-0.0003,0.0
525,48.0293,-0.6289,-1.2891,0.0144,0.6575,0.0436,0.5176,0.0596,-0.0003,0.0
526,54.5785,-0.4996,0.7466,0.1305,0.4442,0.1129,0.8351,0.1708,-0.0003,1.0
527,43.9612,0.5311,-2.4231,0.3003,0.2927,0.0508,0.1324,0.3172,-0.0003,1.0
528,45.6336,-0.6656,2.3032,0.0182,0.1628,0.0391,0.3497,0.0508,-0.0003,0.0
529,43.769,0.6584,-0.827,0.0176,0.1166,0.0443,0.3535,0.1288,-0.0003,0.0
530,45.8869,-0.4461,0.1139,0.0215,0.371,0.0529,0.6111,0.0356,-0.0003,0.0
531,35.7336,0.4666,-3.0174,0.046,0.5234,0.0303,0.2335,0.0247,-0.0003,0.0
532,43.8697,-0.7405,-1.085,0.0405,0.1245,0.0137,0.3092,0.1978,0.0687,0.0
533,39.0204,0.74,1.9133,0.0499,0.4759,0.1224,0.6381,0.1999,-0.0003,0.0
534,53.2631,-0.7671,1.2242,0.1481,0.167,0.0805,0.5041,0.29,-0.0003,0.0
